step,n,n_archi,I2_min,I2_max,I2_mean,I2_absmax,r_min,r_max,r_mean,tw_min,tw_max,tw_mean,tw_absmax,phi_min,phi_max,phi_mean,phivel_min,phivel_max,phivel_mean,phivel_absmax,d_min,d_max,d_mean,d0_min,d0_max,d0_mean,eta_min,eta_max,eta_mean,tau_min,tau_max,tau_mean,dmin_nodi,xi_termo,n_naninf,n_I2_grandi,n_lontani,m0_I2pesata,m0_raggio,m0_N,m0_coer,m0_spin,m0_spin_disp,m0_vort_pos,m0_vort_neg,m0_carica,m0_coer_nucleo,m0_N_nucleo,m0_raggio_nucleo,m0_Lz,m0_Lz_norm,n_cicli_topologici,circolazione_topologica_max,circolazione_topologica_media_assoluta,circolazione_topologica_rms,corrente_arco_max,gradiente_rho_arco_media_assoluta,circolazione_topologica_media,olonomia_fase_max,olonomia_fase_media_assoluta,olonomia_fase_rms,berry_spin_max,berry_spin_media_assoluta,berry_spin_rms,berry_spin_media,spin_cluster_modulo,spin_cluster_omega,ncrit_adattivo,rho_critica,lambda_eff_min,lambda_eff_med,lambda_eff_max,lambda_eff_ratio_med,rho_su_rhoc_max,m1_N,m1_coer,m1_coer_nucleo,m1_spin,m1_Lz,n_masse,coer_01,cosphi_01,Lz_orb_01,dist_01,scala_com,rcom_01,s2_medio,s2_max,tw_q,tw_disp,sync_rel,d0_disp,rchi_pos,rchi_neg,rchi_ratio,frac_chi_neg,dens_g0,dens_g1,dens_g2,dens_g3,dens_g4,guscio_idx,centro_N,centro_coer,centro_cosphi,guscio_N,guscio_coer,guscio_cosphi,guscio_circ
203,884,138633,1.3118545501207417e-23,0.001317484943245446,0.0003326938158542053,0.001317484943245446,0.4400661742012265,12.002472974692715,9.340765169589725,-73.66632065926105,57.77746254808768,-0.029172512039530172,73.66632065926105,0.006943827103388145,12.549408527274071,6.96684793601315,-6.5656071071451745,7.205905178858375,0.04982519304921345,7.205905178858375,0.7641174844101963,3.664825835851603,2.003116227367982,0.15627539130725643,1.894137154678774,0.9053689557465728,1.4142115624116159e-08,2.4660229632798774,1.6478874761730102,0.0033210270696208966,1.4141740651280352,0.9118602059423131,3.678473595583276e-05,-0.4816641341941071,0,0,0,0.02685640420066262,0.958951932372443,374,0.3445,0.02748,0.9494143092850533,0,0,0,0.332,213,0.7833072769091647,0.034279,0.034278873004330856,256,3.7617680147926886e-10,4.1200391093000585e-11,7.300926373333914e-11,3.6386177621422287e-06,0.00014150268786118872,-1.964810692561599e-11,18.471569602218445,5.329337622940966,6.443081763298704,3.071492606141949,1.0993987134393215,1.4391508547050242,-0.010046779608676913,0.15118768238173724,0.1598181410623666,621.5561103165546,289.81560751714176,0.6091697206238834,0.6091701753281122,0.609170287691728,0.7614627191601403,4.545942002683622e-06,430,0.2743,0.2595,0.02085,0.036699,2,0.0948,0.9366,0.000344,19.981,9.9903,2.0,0.4012,1.0,0.77917,0.57581,1.22589,0.30136,0.9109,1.0248,1.125,0.5,2.7889,0.6329,0.0119,1.4919,4.0218,1.4421,80,0.1961,-0.8579,13,0.0712,-0.621,-1.0
204,884,138633,3.6164089838662284e-12,0.0012599723573864473,0.0003292935797297373,0.0012599723573864473,0.43793019922210646,12.004919118470395,9.341170212660566,-75.20351141239205,57.78486312601301,-0.025211393738828258,75.20351141239205,0.009485397180661437,12.541766520425426,6.955784306963511,-6.635575645267971,7.252861575629014,0.05085437510870507,7.252861575629014,0.7682579039097982,3.648925029573382,2.008539449674925,0.1437870812585924,1.9119313493264616,0.9198056684210816,0.014103053253999874,2.4801549763744917,1.6570060784303375,0.011953036160459729,1.4141610065118613,0.9342147780186135,4.575088346991335e-05,-0.4762234092596045,0,0,0,0.028351095155201955,0.9607432529012047,374,0.3528,0.03165,0.958561360129338,0,0,0,0.343,213,0.7847209318347845,0.012563,0.012562931606550531,256,4.4986633725992917e-10,6.017289011105535e-11,9.310099678655846e-11,4.27403978563416e-06,0.00013908046525323522,-6.2494378543313354e-12,19.998964953503716,5.604174567818459,6.790275001157543,3.139090001715006,1.1778849823228734,1.4782267035041674,-0.01696790698026699,0.16847070585710144,0.12936826006877264,621.5574238032755,289.81621996217393,0.6091697453808024,0.6091701710938584,0.6091702876917265,0.761462713867323,4.347487375105837e-06,430,0.2597,0.2319,0.01302,0.001132,2,0.0919,0.948,0.000387,19.981,9.9904,2.0,0.4059,1.0,0.78621,0.57514,1.22444,0.30165,0.9158,1.0198,1.1135,0.5,2.7882,0.6328,0.0119,1.4916,4.0209,1.4421,80,0.2333,-0.9835,13,0.2038,-0.9756,0.0
205,886,138635,0.0,0.00118407646609005,0.0003004527529221476,0.00118407646609005,0.4500103809744332,12.02790097039898,9.340205157040772,-76.73528094105214,57.78371559652263,-0.046945318525537384,76.73528094105214,0.0042715323466335775,12.541354858236211,6.996345794801792,-6.68665410668451,7.339956526058327,0.04890413899644587,7.339956526058327,0.7739736227098138,3.6354524134212927,2.0135969313276196,0.1345034011818277,1.9247541177841019,0.9068043114572919,0.0,2.4942829560283832,1.6625867174615652,1.0,1.0,1.0,9.297453094765003e-05,-0.47085993050564057,0,0,0,0.02934179721976896,0.9624805209057556,374,0.3542,0.03124,0.9761447532558575,0,0,0,0.3501,213,0.7860978833613748,-0.013465,-0.013465157795107041,256,1.5490754564808567e-09,1.3893290546161126e-10,2.2629630360214318e-10,3.830929202679285e-06,0.0001314533739284356,2.5816859929285827e-11,23.880925915315686,5.591164080475702,6.906695942031163,0.0,0.0,0.0,0.0,0.7035643873382701,0.072252725891026,621.5583371062967,289.81664581185277,0.6091697780494717,0.6091701681042617,0.609170287691728,0.7614627101303271,4.085605444687761e-06,432,0.2324,0.2043,-0.0178,-0.021382,2,0.0828,0.958,0.000239,19.982,9.9911,2.0,0.406,1.0,0.78613,0.58347,1.22474,0.30025,0.9136,1.022,1.1187,0.5,2.7779,0.6304,0.0118,1.6042,3.9271,1.4137,80,0.22,-0.7177,13,0.2656,-0.8738,0.0
206,887,138636,0.0,0.0010020452617657927,0.00027680074773869145,0.0010020452617657927,0.4569108998833357,12.041508463937387,9.340859285289662,-78.28850823359457,57.76608283725829,0.03182458169912205,78.28850823359457,0.0023329250940626878,12.546671895479014,6.9937768314972395,-6.710585299654928,7.348591357622513,0.048203504152136166,7.348591357622513,0.7774044977785766,3.635226048823237,2.014680564323391,0.09383443535555858,1.918822575378841,0.919846246948191,0.0,2.508419208343563,1.6692316715499553,1.0,1.0,1.0,0.0001360895449600744,-0.46543976491078626,0,0,0,0.029601043985009727,0.9642299858868437,374,0.3517,0.02694,0.9820943241979068,0,0,0,0.3498,211,0.7854942831383259,-0.010664,-0.010663832394417483,256,6.713981334123895e-10,7.180323557934165e-11,1.1903366120877e-10,3.394851816783054e-06,0.00012370706597664152,7.816257403825791e-12,23.87997434960867,5.905220049869793,7.348697002678307,0.0,0.0,0.0,0.0,0.7097332726967004,0.08205681157829704,621.5572637697144,289.8161453426457,0.6091698563971977,0.6091701716146518,0.609170287691728,0.7614627145183147,3.4575204931426027e-06,433,0.2135,0.1932,-0.02109,0.018722,2,0.0761,0.9656,6e-06,19.98,9.9902,2.0,0.4031,1.0,0.78301,0.57219,1.22656,0.30268,0.9139,1.0216,1.1178,0.5006,2.713,0.6487,0.0118,1.6935,3.8532,1.4203,80,0.1774,-0.1046,13,0.1861,-0.6643,0.0
207,888,138637,0.0,0.0010209765077962988,0.00026922121896619337,0.0010209765077962988,0.45666508965734215,12.041324798481535,9.33528093313717,-70.61039196968646,57.76629406648915,-0.02995142878531773,70.61039196968646,0.039689764079922085,12.557194794464472,6.970804360173286,-6.728533206300071,7.370545938838957,0.048771153864009056,7.370545938838957,0.7803519187750758,3.6340434198463236,2.015295715943621,0.07319089765966813,1.9155124980830673,0.9168521532495427,0.0,2.522555826329463,1.676001425636184,1.0,1.0,1.0,0.00018495676895150168,-0.46009406829151406,0,0,0,0.02790548570824567,0.9659078152271293,374,0.3415,0.02824,0.9763352567632406,0,0,0,0.3499,210,0.7858035664873182,-0.008024,-0.008023759939754793,256,6.251800268071236e-10,3.8201128659122696e-11,8.793681625249748e-11,3.877393207840765e-06,0.00012233217701513812,1.1934865356148098e-13,24.766493445499762,6.113789875690122,7.59468299108682,0.0,0.0,0.0,0.0,0.7005450313696008,0.010722714402690186,621.5552146819265,289.8151899057797,0.6091698482475669,0.6091701781715311,0.609170287691728,0.7614627227144138,3.5228536783328133e-06,433,0.2131,0.1973,0.01828,-0.049956,2,0.0735,0.9778,-4.6e-05,19.981,9.9904,2.0,0.4001,1.0,0.77761,0.58053,1.22802,0.30448,0.9173,1.0177,1.1095,0.5,2.7725,0.6489,0.0118,1.6938,3.854,1.3901,81,0.1533,0.6315,13,0.083,0.6527,-1.0
208,894,138646,0.0,0.0010441677181564448,0.00027764964932614785,0.0010441677181564448,0.4734150900622792,12.083751015285912,9.316371434301582,-70.53294619466772,57.769213812421526,0.0725463748722858,70.53294619466772,0.02949971119680228,12.541245344095254,6.996098939565211,-6.7488072038420714,7.347884174819685,0.05079400875191907,7.347884174819685,0.78183201588955,3.6316623435228403,2.014040083803495,0.06495471379077,1.9179397362986608,0.9177726578694453,0.0,2.536690269337408,1.6734278196505854,1.0,1.0,1.0,8.266710009843525e-06,-0.4545934131487717,0,0,0,0.025109880996117856,0.9674116580592625,374,0.3271,0.04568,0.9748092308270047,0,0,0,0.3381,208,0.7849177643983881,-0.042067,-0.04206710649074452,256,7.020558615406628e-10,5.277897039908009e-11,1.011811972620237e-10,3.860532943417629e-06,0.00011829870544147077,-7.577706974912475e-12,24.76614988735559,6.1919323297367725,7.577093865848901,0.0,0.0,0.0,0.0,0.6889893172082662,0.005394871360670094,621.5539598412378,289.81460480588197,0.609169838262571,0.6091701820921049,0.609170287691728,0.7614627276151311,3.6028816382660534e-06,437,0.218,0.1866,0.01273,0.021399,2,0.0718,0.9839,-0.000181,19.985,9.9925,2.0,0.4071,1.0,0.78814,0.56939,1.23475,0.30521,0.9216,1.0114,1.0974,0.5,2.8118,0.6639,0.0117,1.908,3.6775,1.3079,83,0.1725,0.9959,13,0.1093,1.0,1.0
209,894,138646,1.1405280617142488e-23,0.0011391619531337827,0.0002969380437702329,0.0011391619531337827,0.47491232552854185,12.085919915137989,9.316752043317893,-70.42233451299454,57.775938602899544,-0.06140105828300463,70.42233451299454,0.00396872816365601,12.536818171404043,7.065181990804496,-6.778009715686526,7.356966949758649,0.050608940589880254,7.356966949758649,0.7831006838056398,3.6310749965088096,2.0158723848278735,0.08223928217354592,1.9151799694040066,0.9148723363128535,1.4142115624116159e-08,2.5508288370600365,1.6819575074324065,0.002727618358024042,1.4141683641351177,0.9012602222156539,9.112078187431264e-05,-0.4492173118121246,0,0,0,0.022617199624412096,0.9689557249808862,374,0.3165,0.05335,0.976718256665409,0,0,0,0.3236,208,0.7860884379808666,-0.003889,-0.0038890359563927834,256,2.68808688122873e-10,1.6140438281731726e-11,3.435834206977947e-11,4.227696923884637e-06,0.0001237424453431328,-5.4425292112024075e-12,25.02857706800072,6.155850954624693,7.720604013936363,3.122606797145554,0.9595999182464874,1.2727792570825014,-0.05055357128939781,0.12718275420337236,0.19999755940938693,621.5521440474776,289.8137581480131,0.6091697973722674,0.6091701876393425,0.609170287691728,0.7614627345491781,3.93066899381634e-06,437,0.2319,0.1902,-0.02848,0.004757,2,0.0736,0.99,-0.000417,19.988,9.9938,2.0,0.4073,1.0,0.78855,0.57994,1.23541,0.30856,0.9176,1.0155,1.1066,0.5,2.8111,0.6637,0.0117,1.9243,3.6636,1.3033,83,0.1526,0.6772,13,0.029,0.8387,1.0
210,894,138646,1.1900544130745605e-11,0.0012968361575001967,0.0003186137748260631,0.0012968361575001967,0.4765551512726496,12.087962291514478,9.317163896113312,-71.96553216006784,57.784117237231094,0.05099071226031466,71.96553216006784,0.043146045793808735,12.564775499716482,6.881455947058914,-6.84152077655474,7.380009820765428,0.05184769975550233,7.380009820765428,0.7903030808292664,3.6148054957794113,2.020790418904804,0.13438487488030848,1.929392105180199,0.9201873632623787,0.01408792167229306,2.564893001837809,1.6909701096081977,0.0017885283453681344,1.414163186379255,0.9096791425279347,0.00015642025383802294,-0.4436903098042716,0,0,0,0.0221580469610242,0.970568106827439,374,0.3142,0.04337,0.9806944707285451,0,0,0,0.324,207,0.7862906524634157,0.003139,0.003139042438070394,256,5.05781584366035e-10,2.952516752219686e-11,6.699810684530099e-11,4.7843999555797155e-06,0.0001300686797150404,1.4411953806152061e-11,25.113041220096587,6.629161234017644,8.466085654765301,3.046783357250802,0.8339069620398778,1.1080117694138112,0.031622187001929744,0.11869768910806167,0.5393633172633493,621.5514900127588,289.8134531884669,0.6091697295056252,0.6091701895995706,0.6091702876917229,0.7614627369994632,4.474727253799563e-06,437,0.2421,0.1831,-0.09751,0.019452,2,0.0761,0.9967,-0.000243,19.989,9.9944,2.0,0.4058,1.0,0.78823,0.56759,1.23466,0.31015,0.916,1.0171,1.1103,0.5,2.8104,0.6636,0.0117,1.9238,3.6626,1.3032,83,0.1502,-0.1779,13,0.0785,-0.9952,1.0
211,894,138646,9.03700473687983e-14,0.0013986501830536451,0.00032936274633495264,0.0013986501830536451,0.47828832215512523,12.0898969489341,9.31760791648017,-73.52415707974008,57.76216779797562,-0.02978193874106041,73.52415707974008,0.02738957682126144,12.544168622000644,6.86493517284549,-6.8929874794062185,7.4160822603490475,0.05161914443495151,7.4160822603490475,0.7947080486527899,3.59833126787352,2.025883551857235,0.1066416661104761,1.9464174043467766,0.9172448675493359,0.022516048869410766,2.5790119084761662,1.7000668999871975,0.001373702911229624,1.4141299896902553,0.9268762190191844,0.0004527116509986421,-0.43829881233291385,0,0,0,0.022300981510329238,0.9721438806860064,374,0.3142,0.0327,0.9805682545322567,0,0,0,0.3162,205,0.7854223449184686,0.014138,0.014138477794375381,256,4.782556098765053e-10,6.647646238184225e-11,1.1672654449978355e-10,5.360012817581427e-06,0.00014048820734536576,-3.071127827773225e-11,19.209379247210506,6.213017818373935,7.351009104793914,3.1390038073479696,0.936580647793547,1.3181366122899878,0.06592014045608781,0.12291720386401313,0.4520197757848506,621.5522969223517,289.81382942963,0.6091696856834778,0.6091701871779194,0.609170287691728,0.7614627339723992,4.826029819923596e-06,437,0.2445,0.1787,-0.07883,-0.041911,2,0.0769,0.9966,-0.000249,19.989,9.9943,2.0,0.4021,1.0,0.78229,0.5794,1.23411,0.3117,0.9111,1.0221,1.1219,0.5,2.8097,0.6634,0.0117,1.9233,3.6617,1.3032,83,0.2055,-0.9445,13,0.1367,-0.999,-1.0
212,895,138647,0.0,0.0013730778628019925,0.00033661015189573285,0.0013730778628019925,0.4729638045052673,12.102781770996264,9.318080071709751,-75.07958195024857,57.76422565861314,0.07892067495209781,75.07958195024857,0.0003081249553338883,12.533206164500013,6.911381947102915,-6.978502962139653,7.483022832219044,0.052147590423569166,7.483022832219044,0.8007953776572502,3.5816386678232233,2.030605768065313,0.1214107971623164,1.9631862026504034,0.9280753899032426,0.0,2.593140182142506,1.7074257888786866,1.0,1.0,1.0,0.0005646324047241457,-0.4328602523812088,0,0,0,0.022992060394100504,0.973704243039414,374,0.3175,0.03723,0.9961771417671494,0,0,0,0.3195,205,0.7866387227795112,0.015067,0.01506747788701257,256,6.764321623766882e-10,1.5128035849724914e-10,2.1863256102157295e-10,4.908534681689521e-06,0.00013791048473433173,5.276061843055121e-11,20.134789154599535,5.95346466461664,7.050688157444594,0.0,0.0,0.0,0.0,0.7075453687986601,0.15767334137734995,621.55389773869,289.81457584906326,0.6091696966928897,0.6091701822842409,0.609170287691728,0.7614627278553011,4.737780557721492e-06,438,0.2442,0.187,-0.0429,0.014351,2,0.0777,0.9931,-4.9e-05,19.986,9.993,2.0,0.4082,1.0,0.79202,0.57785,1.23521,0.30773,0.922,1.0112,1.0967,0.4994,2.7453,0.6815,0.0117,1.9526,3.6345,1.3239,83,0.2975,-0.9419,13,0.2204,-0.9785,0.0
213,895,138647,2.5760909300828224e-23,0.0012375728688784914,0.00032506102224968384,0.0012375728688784914,0.47478864192035675,12.104689961255353,9.318552222277079,-76.6434916853712,57.76141271834859,-0.05045665060788778,76.6434916853712,0.008060828692045163,12.545956239410073,6.981612329211804,-7.010881737427657,7.454418112396285,0.05196530922858666,7.454418112396285,0.802708924762341,3.581400800354846,2.032127325569156,0.09325886468441624,1.959627635182275,0.9244039122280594,1.4142115624116159e-08,2.607169208765435,1.7159552824844273,0.0004459344177248914,1.414079891377901,0.9005698907801174,0.0006569571848296643,-0.4275533984010845,0,0,0,0.023828733403937034,0.9753545544817369,374,0.3183,0.03791,1.0099195690920038,0,0,0,0.3126,201,0.7836256350349717,0.016155,0.016154924091999368,256,1.0826962475596508e-09,6.227556165542267e-11,1.1217675027091614e-10,4.907647535375862e-06,0.00013549340439029177,9.833616904054833e-12,18.4830979914589,6.025946281861158,7.181282298102172,3.033672495715483,0.9970706728566407,1.3108274126898003,-0.05198391422923582,0.11599656635735198,0.13934118317343597,621.5547206393744,289.81495954646056,0.609169755018562,0.609170179723165,0.609170287691728,0.7614627246539563,4.270217351151243e-06,438,0.237,0.1887,-0.06838,-0.011017,2,0.0757,0.9855,0.000181,19.984,9.9918,2.0,0.4073,1.0,0.79212,0.58403,1.23575,0.31328,0.9146,1.0184,1.1134,0.5006,2.7446,0.6813,0.0117,1.9521,3.6335,1.3239,83,0.3019,-0.6788,13,0.1791,-0.8938,0.0
214,897,138650,0.0,0.0012207533151447469,0.0003038817395655029,0.0012207533151447469,0.4638657093286843,12.127046421965355,9.317883952845111,-78.19202737706657,57.86995995642246,0.03432049554382908,78.19202737706657,0.060694888735422836,12.543327647176259,6.980556042775927,-7.0211676016778055,7.496901768374354,0.05195072942962974,7.496901768374354,0.8074722196166856,3.5646951276724947,2.0368980315197094,0.1625863288519156,1.9744665015925804,0.9406451382639704,0.0,2.621296845977765,1.721114913425163,1.0,1.0,1.0,1.719391688553944e-05,-0.42212569026988783,0,0,0,0.022738372437898363,0.9770330473755071,374,0.3135,0.03865,1.0120430132093863,0,0,0,0.3071,200,0.7836775711246545,-0.004847,-0.0048470898612156255,256,1.0969525524195684e-09,7.480623558005529e-11,1.2050106673211725e-10,8.434092042278212e-06,0.00012864929134768452,1.586898338392535e-11,18.40117331790313,6.168646062887229,7.304463122219206,0.0,0.0,0.0,0.0,0.6946669580745443,0.07683874356289717,621.5542081320045,289.8147205774724,0.6091697622573374,0.6091701813219951,0.609170287691728,0.7614627266524938,4.212185332450768e-06,440,0.2341,0.2139,-0.03166,-0.00123,2,0.074,0.9808,2.9e-05,19.98,9.9899,2.0,0.4055,1.0,0.79008,0.57581,1.23776,0.31083,0.9174,1.0156,1.107,0.5006,2.7344,0.6787,0.0116,2.0445,3.5553,1.3002,83,0.26,-0.1476,13,0.1181,-0.2185,-1.0
215,898,138651,0.0,0.0011005656812200877,0.0003017171604565737,0.0011005656812200877,0.45991320215524734,12.138769603359016,9.31752194112484,-68.44071081245096,57.80953486269283,0.006349192256353105,68.44071081245096,0.03136778580948274,12.546546147316151,6.936750361459346,-7.043749434008763,7.524146375452215,0.052410021250564126,7.524146375452215,0.8081659357814028,3.5644978241525274,2.038071851179233,0.13462607468809928,1.97364523437784,0.9197144881325636,0.0,2.634852161680715,1.727772126608231,1.0,1.0,1.0,8.408765868684202e-05,-0.4168589781547503,0,0,0,0.021278633232256854,0.9784369673354513,374,0.3061,0.0346,1.0062212295286583,0,0,0,0.2984,199,0.7837524899569156,-0.008853,-0.008853397093417037,256,4.4529417376421797e-10,5.0095662568085844e-11,7.495390777102526e-11,5.942732274616048e-06,0.00012641340456535842,1.5284914141262145e-11,16.63715807560792,5.659625037467576,6.789494842722641,0.0,0.0,0.0,0.0,0.7018872961528263,0.017835082800744858,621.5526618496365,289.81399958582506,0.6091698139869325,0.6091701860731081,0.609170287691728,0.7614627325913851,3.797489709927446e-06,441,0.2351,0.2173,0.02467,0.028037,2,0.0723,0.9878,-1.9e-05,19.98,9.9899,2.0,0.4032,1.0,0.78727,0.57727,1.23907,0.31398,0.92,1.013,1.1011,0.5,2.729,0.6774,0.0116,2.0737,3.529,1.2931,83,0.1798,0.6005,13,0.1754,0.9533,-1.0
216,898,138651,5.906331396834974e-24,0.0012580211142946248,0.00031480185653888823,0.0012580211142946248,0.46191912920046463,12.140403603121696,9.317996092341415,-68.72039197776625,57.79828273258902,0.09408627206988875,68.72039197776625,0.04123586019328554,12.549973279607492,6.945808979193,-7.091868110640772,7.533874521209519,0.052777545492498974,7.533874521209519,0.809337335599239,3.563926371661198,2.0397669499289277,0.07446613087136056,1.9729345642097422,0.923989706838289,1.4142115624116159e-08,2.648920223737438,1.7363854102428533,0.00030714089058325733,1.4141522486877258,0.9119006656867911,0.00019796806754182153,-0.41138388659156405,0,0,0,0.01933757007314771,0.9798640166836105,374,0.2936,0.05454,1.0036248818776075,0,0,0,0.2808,198,0.783855893390089,-0.010204,-0.010204390236356664,256,3.6655169320057466e-10,2.6748695011148263e-11,4.874474159193467e-11,1.6021339917390464e-05,0.00012345805293334993,-2.036594698728598e-12,13.901008583678426,5.445032574607575,6.494535752312114,3.1328177664152834,1.0793945148095825,1.354690065888841,-0.011581873225878322,0.08452519840979432,0.205408654662124,621.5504386791027,289.8129629786577,0.609169746211038,0.6091701927135946,0.609170287691728,0.7614627408919933,4.340803466362778e-06,441,0.2418,0.2159,0.02538,0.018997,2,0.0711,0.995,-0.000167,19.988,9.9938,2.0,0.4035,1.0,0.78799,0.57858,1.2396,0.317,0.9197,1.0134,1.1019,0.5,2.7282,0.6772,0.0116,2.0731,3.528,1.2932,83,0.1594,0.9917,13,0.2649,0.9903,0.0
217,900,138654,0.0,0.001438306787066094,0.0003402872887534688,0.001438306787066094,0.4521179142803961,12.162598474126748,9.317365961724732,-70.60952172013381,57.807214629141804,-0.026995663941348277,70.60952172013381,0.0016739737780469,12.553256059483973,6.885444570136814,-7.127386714090811,7.539807664270301,0.05222743396639312,7.539807664270301,0.8172868988057769,3.5479764603255375,2.04405375774926,0.13105893188699624,1.987859262538524,0.9362401223913589,0.0,2.663052109297784,1.7416255182888918,1.0,1.0,1.0,9.180133032435144e-06,-0.405900333442223,0,0,0,0.01664362927467631,0.9813181356672847,374,0.2777,0.07262,0.9973377382399297,0,0,0,0.2595,198,0.7850345391772772,0.01982,0.0198195768517635,256,5.516453329497065e-10,3.3879275259654216e-11,6.466439779541488e-11,9.026860192789978e-06,0.00012860019868348214,2.2587215747388957e-12,13.957072873003412,5.5672390487489265,6.624233169064584,0.0,0.0,0.0,0.0,0.7072494261991992,0.17820014350270982,621.5471025136976,289.81140741064445,0.6091696686057116,0.609170202258404,0.609170287691728,0.761462752823005,4.9629060495472635e-06,443,0.2562,0.2221,-0.05225,0.025361,2,0.0712,0.9987,0.000215,19.992,9.996,2.0,0.4063,1.0,0.79174,0.5763,1.24102,0.31685,0.9192,1.0138,1.1028,0.5,2.7181,0.6747,0.0116,2.115,3.4891,1.2837,83,0.161,0.6665,14,0.2672,0.7729,0.0
