step,n,n_archi,I2_min,I2_max,I2_mean,I2_absmax,r_min,r_max,r_mean,tw_min,tw_max,tw_mean,tw_absmax,phi_min,phi_max,phi_mean,phivel_min,phivel_max,phivel_mean,phivel_absmax,d_min,d_max,d_mean,d0_min,d0_max,d0_mean,eta_min,eta_max,eta_mean,tau_min,tau_max,tau_mean,dmin_nodi,xi_termo,n_naninf,n_I2_grandi,n_lontani,m0_I2pesata,m0_raggio,m0_N,m0_coer,m0_spin,m0_spin_disp,m0_vort_pos,m0_vort_neg,m0_carica,m0_coer_nucleo,m0_N_nucleo,m0_raggio_nucleo,m0_Lz,m0_Lz_norm,n_cicli_topologici,circolazione_topologica_max,circolazione_topologica_media_assoluta,circolazione_topologica_media,ncrit_adattivo,rho_critica,lambda_eff_min,lambda_eff_med,lambda_eff_max,lambda_eff_ratio_med,rho_su_rhoc_max,m1_N,m1_coer,m1_coer_nucleo,m1_spin,m1_Lz,m2_N,m2_coer,m2_coer_nucleo,m2_spin,m2_Lz,n_masse,coer_01,cosphi_01,Lz_orb_01,dist_01,coer_02,cosphi_02,Lz_orb_02,dist_02,coer_12,cosphi_12,Lz_orb_12,dist_12,scala_com,rcom_01,rcom_02,rcom_12,tw_q,tw_disp,sync_rel,d0_disp,rchi_pos,rchi_neg,rchi_ratio,frac_chi_neg,dens_g0,dens_g1,dens_g2,dens_g3,dens_g4,guscio_idx,centro_N,centro_coer,centro_cosphi,guscio_N,guscio_coer,guscio_cosphi,guscio_circ
244,2929,209749,0.0,7.690735223020563e-09,6.232632496326747e-10,7.690735223020563e-09,0.39530912458267364,11.975861533952935,9.64211572695537,-13.464191697557593,12.402499738471935,-0.07117074019220299,13.464191697557593,0.001132418275698833,12.56534624731749,5.961955348474463,-1.1463839212467277,1.0437786510915703,-0.006823624892040794,1.1463839212467277,0.05046075324957443,2.4010820009262983,0.8416542280700274,0.05,2.0307552212800295,0.705594252439507,0.0,0.13153357309777658,0.042923219247255756,1.0,1.0,1.0,3.4121569260664217e-12,-0.20821363762873013,0,0,0,4.1253255972392425e-07,0.4991414017227,706,-0.0352,-0.15454,0.40892273081654196,5,5,0,-0.0352,706,0.4991414017227,-0.002598,-0.002597836440513701,256,1.3346119052728033e-16,1.964156978335366e-17,-1.7605868752670284e-18,621.485794021973,289.78282083981003,0.6091702876884172,0.6091702876917271,0.609170287691728,0.7614628596146589,2.653965200812214e-11,1153,0.029,0.029,-0.11892,-0.004587,974,0.0485,0.0485,0.06255,0.000696,3,0.0035,0.8306,2.1e-05,17.287,0.0021,0.9813,1.5e-05,17.214,0.0042,0.9223,-9e-05,17.346,9.978,1.7325,1.7252,1.7384,0.48987,0.68437,2.13581,0.17983,0.9883,0.9841,0.9957,0.5234,2.9416,0.8825,0.0118,8.2113,11.7468,3.9933,96,0.0605,0.9849,18,0.2223,-0.369,0.0
245,2931,209751,0.0,7.940893884508307e-09,6.341827708951413e-10,7.940893884508307e-09,0.39835259012946095,11.973524759430807,9.642573387499814,-13.505336068406868,13.693762688258946,-0.0736999794028824,13.693762688258946,0.0014120212614450614,12.565252065760646,5.969717261668879,-1.1465447839181653,1.0438951178760203,-0.006787791839034535,1.1465447839181653,0.05047318834730012,2.4010855129759134,0.8415424386413572,0.05,2.030765547841241,0.7048929581476598,0.0,0.13157252533020694,0.04304470194748713,1.0,1.0,1.0,1.745162148837832e-09,-0.208320970595895,0,0,0,4.2722246743112525e-07,0.498739225859425,707,-0.0365,-0.15462,0.40899472206777715,5,5,0,-0.0365,707,0.498739225859425,-0.002406,-0.0024057354323316904,256,1.1626377681399374e-16,2.241282628112543e-17,9.023857507199873e-19,621.4857940662026,289.78282086043316,0.6091702876883094,0.6091702876917271,0.609170287691728,0.7614628596146589,2.7402914572126572e-11,1154,0.0293,0.0293,-0.1183,0.000534,974,0.0493,0.0493,0.06323,-0.000893,3,0.0036,0.8411,0.000114,17.286,0.0022,0.9798,4.1e-05,17.217,0.0042,0.9322,-0.000114,17.346,9.9783,1.7323,1.7254,1.7384,0.49002,0.68351,2.13628,0.1805,0.9883,0.9842,0.9958,0.5234,2.9428,0.8829,0.0118,8.2147,11.7648,3.9978,96,0.0514,0.6555,18,0.0752,0.9554,0.0
246,2933,209754,0.0,8.208523597268748e-09,6.450225923048139e-10,8.208523597268748e-09,0.3980794547666909,11.972943182056193,9.636983471097388,-13.533426657336324,13.707311651078635,-0.07698666292629003,13.707311651078635,0.0016873024121186488,12.56314957840822,5.989498492932928,-1.1466955204660758,1.0440089522310532,-0.006677761698743931,1.1466955204660758,0.05048604667125362,2.4010874380464795,0.8411280576815802,0.05,2.0307691677381374,0.7078753128455787,0.0,0.13160017300776203,0.04316592006462405,1.0,1.0,1.0,1.116192511451541e-09,-0.20842791538646224,0,0,0,4.413321580815866e-07,0.4987603885851867,707,-0.0365,-0.15472,0.4090624262415527,5,5,0,-0.0365,707,0.4987603885851867,-0.002053,-0.0020534548018837917,256,1.8646200609198096e-16,2.2338840510574125e-17,3.8032412670625084e-19,621.4857941173293,289.7828208842722,0.6091702876881944,0.609170287691727,0.609170287691728,0.7614628596146586,2.832646729098861e-11,1154,0.0296,0.0296,-0.11808,0.00167,974,0.0497,0.0497,0.06371,-0.001305,3,0.0036,0.8417,0.000132,17.285,0.0022,0.9753,3e-06,17.219,0.0042,0.9401,-0.000104,17.345,9.9783,1.7322,1.7257,1.7382,0.4898,0.68329,2.13686,0.18128,0.988,0.9839,0.9959,0.5234,3.0609,0.883,0.0118,8.2158,11.7663,3.8441,98,0.0856,0.5211,18,0.2752,0.6563,-1.0
247,2937,209760,0.0,8.486758675567574e-09,6.579301319466117e-10,8.486758675567574e-09,0.4043471418445839,11.967871522911802,9.637645088339738,-13.551080649986913,12.37557458771918,-0.07987741956619344,13.551080649986913,0.001966253066154566,12.560895847664131,5.980142709970795,-1.1468513818265325,1.0441205234484188,-0.006615183891677962,1.1468513818265325,0.05049968532964306,2.4010881560177477,0.8409052761978066,0.05,2.0297947957754454,0.7041542316427055,0.0,0.13161149179598128,0.04325858413742628,1.0,1.0,1.0,7.383754456816011e-14,-0.20853485605053138,0,0,0,4.561233249831048e-07,0.4975728352767183,709,-0.0392,-0.15476,0.409160162768679,5,5,0,-0.0392,709,0.4975728352767183,-0.001925,-0.0019248774116862322,256,3.8607662047530553e-16,1.7293301129504014e-17,1.2115837697942055e-18,621.4857941304329,289.7828208903821,0.6091702876880745,0.609170287691727,0.609170287691728,0.7614628596146586,2.928661764521201e-11,1156,0.0274,0.0274,-0.11847,-0.004062,974,0.05,0.05,0.06415,0.000373,3,0.0038,0.8648,9.9e-05,17.283,0.0023,0.9755,8e-06,17.222,0.0042,0.954,-0.00018,17.344,9.9783,1.732,1.726,1.7381,0.48941,0.68238,2.13868,0.18114,0.988,0.9839,0.9958,0.5233,3.0637,0.8838,0.0118,8.198,11.8228,3.859,98,0.0657,0.4312,18,0.3228,0.4356,0.0
248,2937,209760,6.474572587925859e-26,8.782539140836241e-09,6.754351759378377e-10,8.782539140836241e-09,0.40436112646285727,11.967869459095947,9.63764474446771,-13.561855841382384,12.36251565046794,-0.07977040105049969,13.561855841382384,0.0022993895924351125,12.562312096240468,5.974146533086879,-1.147006462783679,1.04423486932361,-0.0066182733695730675,1.147006462783679,0.050513963452216704,2.4010885723559356,0.8409073793872905,0.05,2.0282074460220696,0.708691785340689,1.4142115624116159e-08,0.13161339004636607,0.04341066762729679,0.0011530166141426879,1.4142087638494247,0.8532434060328159,5.556647667997879e-09,-0.2086434464197039,0,0,0,4.707087890689807e-07,0.4975848213475698,709,-0.0394,-0.15478,0.4092585984751542,5,5,0,-0.0394,709,0.4975848213475698,-0.001888,-0.0018876088707491245,256,2.1989783761239693e-16,1.3721532913759185e-17,3.560882456233261e-18,621.4857941590147,289.7828209037091,0.6091702876879472,0.609170287691727,0.609170287691728,0.7614628596146586,3.0307314676029606e-11,1156,0.0278,0.0278,-0.11851,0.002967,974,0.0507,0.0507,0.06455,-0.002163,3,0.0038,0.8636,5.2e-05,17.28,0.0024,0.9637,2.4e-05,17.228,0.0043,0.9669,-0.00035,17.345,9.9791,1.7317,1.7264,1.7381,0.48928,0.68207,2.13877,0.18017,0.988,0.9839,0.9958,0.5233,3.0637,0.8838,0.0118,8.198,11.8228,3.859,98,0.0536,0.3051,18,0.244,-0.1116,-1.0
249,2940,209764,0.0,1.3252371707884214e-08,1.1863118880441248e-09,1.3252371707884214e-08,0.4089892098217296,11.97200546268164,9.636637624878297,-13.776267330807455,12.326448509564887,-0.07794058206479357,13.776267330807455,0.007230800521492539,12.559929081835074,5.9704560023193745,-1.155368154442859,1.0488848168279556,-0.006744206575148644,1.155368154442859,0.05060109614915244,2.4023189063525203,0.8404984988775448,0.05,2.0221584645049107,0.7068931350160281,0.0,0.14575521526192411,0.051890098522647046,1.0,1.0,1.0,1.3082847531459528e-10,-0.22143725008491977,0,0,0,5.821733037539422e-07,0.49882648750988023,709,-0.0377,-0.15608,0.4093086421111178,5,5,0,-0.0377,709,0.49882648750988023,0.008114,0.008113800104449176,256,3.942027362897175e-16,5.451065659697652e-17,2.339873711420429e-18,621.4857974170218,289.7828224228339,0.6091702876860229,0.6091702876917258,0.609170287691728,0.7614628596146572,4.573208169167164e-11,1159,0.0278,0.0278,-0.12066,0.13997,974,0.0547,0.0547,0.06391,0.020003,3,0.0037,0.8478,-0.002018,17.272,0.0024,0.9669,-0.000133,17.215,0.0047,0.955,-0.00085,17.363,9.9786,1.7309,1.7252,1.74,0.48935,0.68139,2.1395,0.18038,0.988,0.9839,0.9958,0.5231,3.0026,0.9028,0.0118,8.3267,11.7293,3.9064,98,0.0607,0.1601,18,0.2106,-0.9023,0.0
250,2944,209770,0.0,1.4177860460942115e-08,1.2315471389576948e-09,1.4177860460942115e-08,0.4153046655904464,11.95667328688009,9.639483216965555,-13.657715684088744,13.632522859705979,-0.07481362297305355,13.657715684088744,0.007133911635979453,12.565790682134434,5.965625855982884,-1.1556928801204587,1.0491389372087803,-0.006672729990378228,1.1556928801204587,0.0506179283984024,2.4023202533142363,0.84010327773191,0.05,2.007561952269774,0.7048378343378807,0.0,0.14593212786736084,0.05210570510936392,1.0,1.0,1.0,1.4877979785265178e-12,-0.22164919196695299,0,0,0,6.03697846748185e-07,0.4994055714623757,713,-0.0432,-0.15606,0.40945312147021795,5,5,0,-0.0432,713,0.4994055714623757,-0.002518,-0.00251824525130262,256,2.667107957870167e-16,5.277783791340715e-17,-9.102191253519118e-19,621.4857974800512,289.7828224522229,0.6091702876856244,0.6091702876917258,0.609170287691728,0.7614628596146572,4.892581396290199e-11,1159,0.0267,0.0267,-0.1207,0.018051,974,0.0549,0.0549,0.06376,-0.004193,3,0.0041,0.8719,5.9e-05,17.269,0.0027,0.9751,4e-06,17.218,0.0047,0.9588,-0.000272,17.362,9.9784,1.7307,1.7255,1.7399,0.48919,0.67773,2.14031,0.18098,0.9881,0.984,0.9958,0.5231,3.0698,0.8855,0.0118,8.1636,11.9315,3.8867,98,0.0145,-0.9636,18,0.2519,-0.8537,0.0
251,2944,209770,8.180372424411265e-26,1.5021094298374e-08,1.2847179738505807e-09,1.5021094298374e-08,0.415356305277157,11.956669416467255,9.639481816894474,-13.666678393057422,13.64699229004235,-0.06947592039227393,13.666678393057422,0.0012627167039322984,12.560714663874032,5.951376211972647,-1.1560234704927521,1.049408155282459,-0.006682960681237601,1.1560234704927521,0.05063543897221853,2.402323297056815,0.8401060923637327,0.05,1.9828616693752252,0.7018058189149311,1.4142115624116159e-08,0.14959144029602184,0.052404711102543786,0.0005394631048786236,1.414211618558916,0.8656057683362842,2.7734478509746402e-08,-0.22187079454945347,0,0,0,6.272876694065662e-07,0.4993853396223195,713,-0.0433,-0.15606,0.4095907191073725,5,5,0,-0.0433,713,0.4993853396223195,-0.002669,-0.0026692384688797866,256,4.788984911015831e-16,5.5352783645021885e-17,-9.637733423927407e-18,621.4857976006974,289.78282250847707,0.6091702876852615,0.6091702876917258,0.609170287691728,0.7614628596146572,5.1835696016573186e-11,1159,0.0273,0.0273,-0.11996,0.005684,974,0.0555,0.0555,0.0636,-0.005447,3,0.0041,0.8671,-3.9e-05,17.268,0.0027,0.9704,-2e-06,17.221,0.0047,0.9617,-0.000221,17.363,9.9788,1.7304,1.7257,1.74,0.48926,0.67749,2.14045,0.18091,0.9881,0.984,0.9958,0.5231,3.0698,0.8855,0.0118,8.1636,11.9315,3.8867,98,0.0865,0.1969,18,0.2915,-0.3225,-1.0
252,2944,209770,2.403780298830575e-16,2.3730253450184703e-08,2.08545690264387e-09,2.3730253450184703e-08,0.4154567611509173,11.956664447740053,9.639479381572826,-13.69019926546489,13.668634153140069,-0.06768746281509161,13.69019926546489,0.003275211561202297,12.5590932217167,5.949469290650847,-1.1645201581479716,1.0543527078326678,-0.006636690193761279,1.1645201581479716,0.050668160407671234,2.4030171144515315,0.8400932388557915,0.05,1.9832046604447662,0.709629701809894,0.0007889919567926538,0.16368828274241917,0.061060768785912774,0.0002153706517095122,1.4141824304602957,0.9228679183880277,8.510550115184009e-08,-0.23435235992728035,0,0,0,7.491889234327419e-07,0.49824043807719465,713,-0.041,-0.15511,0.41031907243038607,6,6,0,-0.041,713,0.49824043807719465,-0.003329,-0.003328569308092666,256,1.246924240394147e-15,8.70912335968652e-17,-2.1075971426759585e-17,621.4858012181387,289.7828241951968,0.6091702876815122,0.6091702876917235,0.609170287691728,0.7614628596146544,8.188978596674895e-11,1159,0.0234,0.0234,-0.11713,-0.024231,974,0.0599,0.0599,0.06275,0.018708,3,0.0041,0.8031,0.000237,17.256,0.0029,0.9496,-0.001193,17.227,0.0051,0.9493,-0.001411,17.339,9.9732,1.7302,1.7274,1.7385,0.48902,0.67749,2.13935,0.18053,0.9881,0.984,0.9958,0.5231,3.0698,0.8855,0.0118,8.1636,11.9315,3.8867,98,0.144,0.1666,18,0.3346,0.1798,-1.0
253,2948,209776,0.0,4.5155573966827716e-08,3.878001512652989e-09,4.5155573966827716e-08,0.41219310676939797,11.961918285338097,9.639071204200661,-13.735522977728825,13.692014712259843,-0.06927344141744984,13.735522977728825,0.000288399960958804,12.559456609773047,5.928681110980183,-1.1704101458901612,1.061691166156893,-0.006607197325956914,1.1704101458901612,0.05102069181862218,2.40328806969932,0.8398083667691101,0.05,1.9881441628350265,0.711394399945388,0.0,0.17780891316207356,0.07019407558448298,1.0,1.0,1.0,9.649019199278647e-11,-0.24669114263913244,0,0,0,1.522628590055594e-06,0.49867220160703746,713,-0.0375,-0.15654,0.4124274513975925,7,7,0,-0.0375,713,0.49867220160703746,0.008377,0.008376917494998137,256,9.450069760352655e-16,7.839361440680864e-17,-1.826206893440799e-17,621.4858047936177,289.7828258623506,0.6091702876722885,0.6091702876917212,0.609170287691728,0.7614628596146514,1.5582556982958338e-10,1161,0.0307,0.0307,-0.12076,0.02038,976,0.0602,0.0602,0.06084,0.00166,3,0.004,0.7379,-0.00067,17.268,0.0029,0.9244,-0.001269,17.222,0.0052,0.9396,-7.7e-05,17.333,9.9732,1.7314,1.7268,1.738,0.48916,0.67635,2.1415,0.18038,0.9881,0.984,0.9958,0.5231,3.0672,0.8848,0.0118,8.2242,11.8953,3.8782,98,0.1177,0.0834,18,0.2522,0.5792,0.0
254,2951,209780,0.0,5.006060807459615e-08,4.2046037703331364e-09,5.006060807459615e-08,0.4084310510030962,11.96010148733522,9.639854400140587,-13.751876572859874,12.254402992808256,-0.06736501911433387,13.751876572859874,0.005343713177966633,12.566318232733396,5.931765887844686,-1.1715113685222127,1.062599946961876,-0.006761326044989655,1.1715113685222127,0.05107739095422932,2.4032880981709375,0.8395583951004991,0.05,1.9881634023591883,0.7028007449433562,0.0,0.18468826463216054,0.07101465627156345,1.0,1.0,1.0,1.19387423245282e-09,-0.24733758599290182,0,0,0,1.642427982133365e-06,0.4985919789657735,714,-0.0389,-0.15671,0.41272301992105925,7,7,0,-0.0389,714,0.4985919789657735,-0.00476,-0.004760059898071933,256,5.936525214965744e-16,8.255006685962819e-17,5.920936627682741e-18,621.4858051410041,289.7828260243279,0.609170287670177,0.6091702876917209,0.609170287691728,0.7614628596146511,1.7275215636965818e-10,1161,0.0308,0.0308,-0.12085,-0.008491,978,0.0625,0.0625,0.05876,-0.016237,3,0.0041,0.7376,0.000137,17.266,0.0031,0.9156,0.000209,17.224,0.0054,0.9469,-4.4e-05,17.335,9.9738,1.7312,1.727,1.738,0.48922,0.67396,2.14133,0.18031,0.988,0.9841,0.996,0.5232,3.0684,0.8851,0.0118,8.1515,11.9721,3.9017,98,0.0686,-0.9291,18,0.1336,0.9985,-0.0
255,2953,209783,0.0,5.539875287942621e-08,4.589536652375533e-09,5.539875287942621e-08,0.4025054805043701,11.962537098492936,9.640282635986704,-13.779869928418753,12.245016134183848,-0.06445110604944126,13.779869928418753,0.0027221042113315663,12.565955010269906,5.940046054977394,-1.1726747664717274,1.0635857240287487,-0.00672445371095224,1.1726747664717274,0.051140330273639886,2.403288121956212,0.8392425503537962,0.05,1.988169541089525,0.7072148043472156,0.0,0.1916010506420472,0.0719269448254435,1.0,1.0,1.0,4.530908675093378e-09,-0.2480247098220812,0,0,0,1.7860312045769449e-06,0.4986873350671488,714,-0.0389,-0.15695,0.41302444992042797,7,7,0,-0.0389,714,0.4986873350671488,-0.005412,-0.005411911053707641,256,2.3200133859449092e-15,1.5601049457404472e-16,-1.3370868734770867e-18,621.4858054524049,289.78282616952606,0.609170287667879,0.6091702876917205,0.609170287691728,0.7614628596146507,1.9117334733638545e-10,1161,0.0322,0.0322,-0.12134,-0.005181,980,0.0654,0.0654,0.05923,-0.01732,3,0.0041,0.7271,0.000173,17.265,0.0032,0.9137,0.000216,17.229,0.0056,0.9433,-7.2e-05,17.337,9.9749,1.7309,1.7272,1.7381,0.48954,0.67374,2.14247,0.18004,0.988,0.9841,0.996,0.5232,3.0673,0.8848,0.0118,8.098,12.0201,3.9188,98,0.1031,-0.9009,18,0.1957,0.4153,-2.0
256,2959,209791,0.0,6.189284331765255e-08,4.999879937057199e-09,6.189284331765255e-08,0.4114187347300491,11.970814573166674,9.638065390314727,-13.799523792743493,12.327164141469227,-0.06116107263650566,13.799523792743493,0.006140384722132844,12.565571333709395,5.954024636469832,-1.1739467938263417,1.064614652160791,-0.006452888079164718,1.1739467938263417,0.05120768504303526,2.4032882531159707,0.8384176381811074,0.05,1.9881746895358996,0.7085964341315751,0.0,0.19856536063174357,0.07280086773494712,1.0,1.0,1.0,1.2691671090935426e-09,-0.24876037071700927,0,0,0,1.950016294763435e-06,0.49878282155298015,714,-0.0388,-0.15723,0.4133621793675578,7,7,0,-0.0388,714,0.49878282155298015,-0.004919,-0.004919174910509305,256,1.9159590032531096e-15,1.3378841435134797e-16,-9.29790891810076e-18,621.485805769641,289.7828263174451,0.6091702876650833,0.6091702876917203,0.609170287691728,0.7614628596146503,2.1358354497464766e-10,1167,0.0336,0.0336,-0.11989,-0.017168,980,0.0661,0.0661,0.05902,-0.017063,3,0.0042,0.7295,0.000181,17.262,0.0033,0.9037,0.000134,17.232,0.0058,0.9521,-0.000128,17.336,9.9748,1.7306,1.7275,1.738,0.48964,0.67333,2.14395,0.18034,0.988,0.984,0.996,0.5228,3.0037,0.9031,0.0118,8.3802,11.8121,3.9325,98,0.1448,-0.6602,18,0.2206,0.2437,-1.0
257,2962,209795,0.0,6.93124055832385e-08,5.462881153390331e-09,6.93124055832385e-08,0.41644737524555087,11.964387267760829,9.639337947217138,-13.812452746295632,13.689382078004426,-0.06235405352411994,13.812452746295632,0.006526579705924836,12.565168284646258,5.960244731291195,-1.1752762422268173,1.065672533930207,-0.006407712331021038,1.1752762422268173,0.05128354523722446,2.4032885110415427,0.838015045398026,0.05,1.9881879428869775,0.7096135170079563,0.0,0.205625094598784,0.07380699596137254,1.0,1.0,1.0,1.1102070147363537e-11,-0.2495309704992734,0,0,0,2.139489585065874e-06,0.49893300512326144,716,-0.0418,-0.15782,0.4137291211200562,7,7,0,-0.0418,716,0.49893300512326144,-0.005068,-0.005067712707771843,256,1.2423583611325225e-15,1.1613040748216908e-16,-4.361420780402751e-18,621.4858062667372,289.7828265492282,0.6091702876618891,0.60917028769172,0.609170287691728,0.76146285961465,2.391874163442316e-10,1168,0.0343,0.0343,-0.11924,-0.02345,980,0.0668,0.0668,0.05871,-0.017654,3,0.0045,0.7338,0.000272,17.262,0.0035,0.9073,0.000124,17.235,0.0059,0.9514,-7e-06,17.336,9.9752,1.7305,1.7278,1.7379,0.4893,0.67512,2.14578,0.17954,0.988,0.9841,0.996,0.5226,3.007,0.9041,0.0118,8.322,11.8971,3.9565,98,0.1702,-0.5019,18,0.1693,-0.6652,0.0
258,2964,209798,0.0,7.680482708371863e-08,6.001848195306951e-09,7.680482708371863e-08,0.41969107651360055,11.966887306770365,9.638431992532839,-13.820756747243633,12.284985550437154,-0.06070149911743267,13.820756747243633,0.006893684218124259,12.564752722865792,5.958057397877163,-1.1766904579561925,1.0668453240526383,-0.00635958351197424,1.1766904579561925,0.051367301661020916,2.4032886279480734,0.8376779663425871,0.05,1.9882061379174512,0.7076781382676587,0.0,0.21275192329768675,0.07492911376210935,1.0,1.0,1.0,3.7265311787372474e-09,-0.2503779245538167,0,0,0,2.3750679484512218e-06,0.4990046703997401,716,-0.0417,-0.15808,0.41415716649239237,7,7,0,-0.0417,716,0.4990046703997401,-0.004539,-0.004539170912442048,256,7.940045811377483e-16,1.15669457387723e-16,1.8161239586837996e-18,621.4858067415975,289.78282677064334,0.6091702876586637,0.6091702876917195,0.609170287691728,0.7614628596146494,2.650427147103094e-10,1170,0.0352,0.0352,-0.11776,-0.027243,980,0.0677,0.0677,0.05843,-0.017848,3,0.0045,0.7254,0.000263,17.261,0.0036,0.8975,0.000104,17.239,0.0059,0.9546,-4.6e-05,17.335,9.9758,1.7303,1.7281,1.7377,0.48988,0.67505,2.14682,0.17989,0.988,0.984,0.996,0.5226,2.9467,0.9233,0.0118,8.4529,11.8,4.0045,98,0.1507,-0.2337,18,0.1589,-0.997,2.0
259,2966,209801,0.0,8.599883049346905e-08,6.615333911863468e-09,8.599883049346905e-08,0.4231739676304956,11.96964163208454,9.637863363781278,-13.844857193662762,13.69223144391905,-0.06411152914770095,13.844857193662762,0.0007628678139166567,12.564325240941358,5.946452125728126,-1.1781351545789305,1.0681100423379306,-0.006391076976824088,1.1781351545789305,0.05145717545574969,2.403288737174223,0.8373446841350687,0.05,1.9882079429575577,0.7112161324057956,0.0,0.21996322153324735,0.07613789454286632,1.0,1.0,1.0,2.491872816754556e-10,-0.2513077600326784,0,0,0,2.6585210985537386e-06,0.49905814745707283,716,-0.0416,-0.15836,0.4146485476826581,8,8,0,-0.0416,716,0.49905814745707283,-0.004077,-0.004077382983977973,256,1.4571823405373006e-15,2.085400099841789e-16,-4.873740387305342e-19,621.4858070385869,289.78282690912187,0.6091702876547056,0.6091702876917192,0.609170287691728,0.761462859614649,2.967699342668051e-10,1172,0.0359,0.0359,-0.11819,-0.026925,980,0.0686,0.0686,0.05813,-0.016739,3,0.0046,0.7206,0.000315,17.261,0.0036,0.8883,7.6e-05,17.244,0.0061,0.9586,-5.1e-05,17.333,9.9762,1.7302,1.7285,1.7375,0.49025,0.67481,2.14849,0.17918,0.988,0.984,0.996,0.5226,2.9452,0.9228,0.0118,8.4991,11.7678,3.9956,98,0.0947,0.3477,18,0.1318,-0.8065,1.0
260,2970,209806,0.0,9.805072141125587e-08,7.3127954291296905e-09,9.805072141125587e-08,0.42073452322228255,11.964205924742181,9.639253491589917,-13.861162563520923,12.239520007790077,-0.06562035746761934,13.861162563520923,0.0032922793893493483,12.563889809674087,5.949654579787225,-1.1796903793661209,1.0694825758108157,-0.006528317212491813,1.1796903793661209,0.051559870782338195,2.403288857408201,0.8366530080587319,0.05,1.9882099176486583,0.7091634282437123,0.0,0.2273313966465057,0.0773966865432601,1.0,1.0,1.0,2.3070545367309035e-12,-0.2523373129567667,0,0,0,3.0024136638511347e-06,0.49822211557586027,718,-0.0443,-0.15904,0.4150225457437394,10,10,0,-0.0443,718,0.49822211557586027,-0.004077,-0.004077197756617412,256,1.7737328016556287e-15,2.6561250219788134e-16,-1.510174214272228e-17,621.4858074178231,289.78282708595,0.6091702876495172,0.6091702876917189,0.609170287691728,0.7614628596146485,3.3835932376411627e-10,1172,0.0363,0.0363,-0.1185,-0.015384,982,0.07,0.07,0.05651,-0.018,3,0.0048,0.7403,0.000409,17.26,0.0038,0.8904,7.4e-05,17.248,0.0062,0.9652,-1.7e-05,17.33,9.9761,1.7301,1.7289,1.7371,0.49052,0.67535,2.14916,0.17987,0.988,0.9841,0.996,0.5229,2.9481,0.9238,0.0118,8.4233,11.8712,4.0267,98,0.0443,0.9616,18,0.0847,-0.4104,1.0
